from,to,variable_cost,capacity,fixed_cost,x6,x7
1,5,6,638,905,1,13
1,16,6,501,856,1,18
1,14,1,855,367,1,64
1,15,6,244,2420,1,99
1,4,5,249,1174,1,100
1,19,2,867,2029,1,107
1,3,2,722,1149,1,127
1,12,1,218,1296,1,143
1,11,2,638,318,1,151
1,9,5,767,1907,1,159
1,13,1,552,1907,1,190
2,6,8,533,880,1,5
2,5,2,177,1345,1,22
2,8,1,445,1491,1,28
2,3,9,552,2151,1,52
2,4,6,557,709,1,73
2,19,8,808,440,1,81
2,12,5,787,807,1,82
2,15,9,363,1785,1,118
2,20,4,725,1100,1,155
2,16,9,613,1198,1,176
2,13,9,401,1467,1,227
3,18,5,471,831,1,19
3,11,9,309,538,1,46
3,10,4,408,1834,1,84
3,6,9,424,392,1,86
3,7,5,414,1320,1,126
3,1,4,617,1369,1,128
3,16,2,356,343,1,152
3,4,6,729,245,1,170
3,5,3,500,538,1,188
4,3,8,792,343,1,4
4,9,2,559,1907,1,29
4,11,2,780,1491,1,35
4,5,6,580,294,1,53
4,12,4,508,1247,1,54
4,17,9,340,1369,1,115
4,8,7,400,734,1,156
4,18,3,636,1491,1,175
4,2,2,760,2176,1,205
4,14,2,671,367,1,206
4,6,8,855,1027,1,213
4,19,4,690,2298,1,224
5,1,7,419,1198,1,1
5,20,3,816,1760,1,15
5,11,7,587,2200,1,33
5,18,4,265,880,1,37
5,10,4,599,1638,1,90
5,4,4,260,1418,1,136
5,6,9,179,1956,1,139
5,16,4,528,929,1,146
5,12,6,626,563,1,164
5,2,6,596,2200,1,193
6,8,8,457,2322,1,42
6,17,1,477,1931,1,60
6,20,5,757,2396,1,122
6,9,4,209,440,1,134
6,12,3,235,367,1,162
6,13,1,836,1638,1,165
6,7,6,855,318,1,207
6,11,4,741,416,1,220
7,2,4,694,2273,1,9
7,13,3,424,1100,1,14
7,3,9,850,1589,1,68
7,1,2,871,1760,1,79
7,20,5,708,1100,1,108
7,9,3,428,1882,1,181
7,17,8,720,343,1,196
7,11,7,802,1760,1,199
7,10,4,382,440,1,201
8,3,7,471,1100,1,2
8,18,9,400,685,1,20
8,1,9,631,2054,1,61
8,6,4,612,1980,1,63
8,12,6,694,1760,1,78
8,4,8,291,294,1,102
8,16,3,226,440,1,131
8,19,9,478,1076,1,163
8,17,5,298,489,1,174
9,4,5,676,1980,1,12
9,10,6,356,1711,1,38
9,19,6,713,954,1,43
9,8,3,764,1638,1,47
9,16,6,813,1760,1,69
